cell_id,n_low,n_high,weight,PS_S0,A_S0,mean_low_S0,mean_high_S0,D_S0,PS_S1,A_S1,mean_low_S1,mean_high_S1,D_S1,PS_delta_S,A_delta_S,mean_low_delta_S,mean_high_delta_S,D_delta_S
1304,2,2,2,0.75,0.25,0.058036093600094318,0.063493281602859497,0.0054571880027651787,0.75,0.25,0.019084302824921906,0.092108147757699044,0.073023844932777138,0.75,0.25,-0.038951790775172412,0.028614866154839547,0.067566656930011959
1305,3,2,2,1,0.5,0.09456084404761593,0.13023565895855427,0.035674814910938338,0.83333333333333337,0.33333333333333337,0.21378487911715638,0.48206004599342123,0.26827516687626485,0.83333333333333337,0.33333333333333337,0.11922403506954045,0.35182438703486696,0.23260035196532652
1306,2,1,1,1,0.5,0.027195656206458807,0.034755331667838618,0.0075596754613798112,0.5,0,0.12004591926233843,0.11664652486797422,-0.003399394394364208,0.5,0,0.092850263055879623,0.081891193200135604,-0.010959069855744019
1307,2,1,1,0.5,0,0.037317960697691888,0.038507270626723766,0.0011893099290318787,1,0.5,0.003942201379686594,0.068678407929837704,0.06473620655015111,1,0.5,-0.033375759318005294,0.030171137303113937,0.063546896621119231
1308,1,1,1,0,-0.5,0.078781605043332092,0.056405920069664717,-0.022375684973667376,0,-0.5,0.047176347579807043,0,-0.047176347579807043,0,-0.5,-0.031605257463525049,-0.056405920069664717,-0.024800662606139667
1309,2,1,1,1,0.5,0.080372755066491663,0.093281408073380589,0.012908653006888926,1,0.5,0.020490212365984917,0.17430807510390878,0.15381786273792386,1,0.5,-0.059882542700506747,0.081026667030528188,0.14090920973103493
1310,2,1,1,0,-0.5,0.12271802150644362,0.09662878792732954,-0.026089233579114079,1,0.5,0,0.42854663985781372,0.42854663985781372,1,0.5,-0.12271802150644362,0.33191785193048418,0.4546358734369278
1311,3,3,3,0.88888888888888884,0.38888888888888884,0.037526807599836808,0.054179019294679165,0.016652211694842357,0.44444444444444442,-0.05555555555555558,0.11414181949415554,0.14564639634045307,0.031504576846297525,0.33333333333333331,-0.16666666666666669,0.076615011894318741,0.091467377045773901,0.01485236515145516
1312,3,3,3,0.33333333333333331,-0.16666666666666669,0.070900431834161282,0.063047980346406504,-0.0078524514877547774,0.77777777777777779,0.27777777777777779,0.0094337897996107731,0.26107145836188766,0.25163766856227687,0.77777777777777779,0.27777777777777779,-0.06146664203455051,0.19802347801548117,0.25949012005003169
1313,3,3,3,0.44444444444444442,-0.05555555555555558,0.1041104660059015,0.098837150585798852,-0.0052733154201026478,0.66666666666666663,0.16666666666666663,0,0.0097128688406276833,0.0097128688406276833,0.66666666666666663,0.16666666666666663,-0.1041104660059015,-0.089124281745171174,0.014986184260730326
1314,3,3,3,0.55555555555555558,0.05555555555555558,0.12256212794454768,0.12625315784437893,0.0036910298998312496,1,0.5,0.017966276655594509,0.31827248927826685,0.30030621262267232,1,0.5,-0.10459585128895317,0.19201933143388791,0.2966151827228411
1315,3,3,3,0.88888888888888884,0.38888888888888884,0.17920926946680993,0.22552695031602829,0.046317680849218362,1,0.5,0.0009565174113959074,0.58049629793580004,0.57953978052440414,1,0.5,-0.17825275205541402,0.35496934761977172,0.53322209967518575
1316,1,1,1,0,-0.5,0.080294763320125639,0.029499517666408792,-0.050795245653716847,0.5,0,0,0,0,1,0.5,-0.080294763320125639,-0.029499517666408792,0.050795245653716847
1317,1,1,1,1,0.5,0.069109221454709768,0.08257362199947238,0.013464400544762611,1,0.5,0,0.30828147614374757,0.30828147614374757,1,0.5,-0.069109221454709768,0.22570785414427519,0.29481707559898496
1318,1,1,1,1,0.5,0.18241918517742306,0.19053844809241127,0.0081192629149882123,0,-0.5,0.087593751610256732,0.037820080615347251,-0.04977367099490948,0,-0.5,-0.094825433567166328,-0.15271836747706402,-0.057892933909897693
1319,1,1,1,1,0.5,0.23053230158984661,0.26245344616472721,0.0319211445748806,0,-0.5,0.21397632430307567,0.021475982037372887,-0.19250034226570278,0,-0.5,-0.01655597728677094,-0.24097746412735432,-0.22442148684058338
1320,1,1,1,0,-0.5,0.41850731638260186,0.33949133669375442,-0.079015979688847438,1,0.5,0.071408316027373075,0.11079547263216227,0.039387156604789197,1,0.5,-0.34709900035522878,-0.22869586406159215,0.11840313629363663
1321,2,1,1,1,0.5,0.046239102957770228,0.065315524581819773,0.019076421624049544,1,0.5,0.17905243742279708,0.6754808179102838,0.49642838048748672,1,0.5,0.13281333446502686,0.61016529332846403,0.47735195886343718
1322,2,1,1,0,-0.5,0.057604737055953592,0.046558550093322992,-0.0110461869626306,0.5,0,0.023307084222324193,0.036110128741711378,0.012803044519387186,1,0.5,-0.0342976528336294,-0.010448421351611614,0.023849231482017785
1323,1,1,1,1,0.5,0.074020881671458483,0.082907341711688787,0.008886460040230304,1,0.5,0,0.28460915718460456,0.28460915718460456,1,0.5,-0.074020881671458483,0.20170181547291577,0.27572269714437425
1324,2,1,1,1,0.5,0.11421308061107993,0.1336891467217356,0.019476066110655665,1,0.5,0.10028528631664813,0.32144631445407867,0.22116102813743055,1,0.5,-0.013927794294431806,0.18775716773234308,0.20168496202677488
1325,2,1,1,0.5,0,0.25072293449193239,0.26091006398200989,0.010187129490077496,1,0.5,0.086669647949747741,1.1651499418949243,1.0784802939451765,1,0.5,-0.16405328654218465,0.90423987791291438,1.068293164455099
1331,2,1,1,0,-0.5,0.094029060681350529,0.047361967503093183,-0.046667093178257346,1,0.5,0.014623045615735464,0.11204886433552019,0.097425818719784729,1,0.5,-0.079406015065615065,0.06468689683242701,0.14409291189804208
1332,1,1,1,1,0.5,0.10287785861873999,0.12174961622804403,0.018871757609304041,1,0.5,0,0.23371659137774259,0.23371659137774259,1,0.5,-0.10287785861873999,0.11196697514969856,0.21484483376843855
1333,1,1,1,1,0.5,0.18115108017809689,0.21541938185691833,0.034268301678821445,0,-0.5,0.14809362264350057,0.1372785789280897,-0.010815043715410866,0,-0.5,-0.033057457534596324,-0.078140802928828634,-0.04508334539423231
1334,1,1,1,1,0.5,0.33169049909338355,0.37138794874772429,0.039697449654340744,0,-0.5,0.10030603175982833,0,-0.10030603175982833,0,-0.5,-0.23138446733355522,-0.37138794874772429,-0.14000348141416907
1335,1,1,1,0,-0.5,0.43982833065092564,0.39686149242334068,-0.042966838227584958,1,0.5,0.66837563551962376,1.0444253030000255,0.37604966748040169,1,0.5,0.22854730486869812,0.64756381057668477,0.41901650570798665
1343,1,1,1,0,-0.5,0.10224533228029031,0.065472383983433247,-0.036772948296857066,1,0.5,0.0039929605554789305,0.014594502048566937,0.010601541493088007,1,0.5,-0.098252371724811383,-0.050877881934866309,0.047374489789945073
1344,1,1,1,1,0.5,0.23500054882606491,0.276351572945714,0.041351024119649082,1,0.5,0.052393790218047798,0.52825764252338558,0.47586385230533779,1,0.5,-0.18260675860801712,0.25190606957767159,0.4345128281856887
1346,1,1,1,0,-0.5,0.3718450905289501,0.26581777795217931,-0.10602731257677078,0,-0.5,0.31434447225183249,0.10663308913353831,-0.20771138311829418,0,-0.5,-0.05750061827711761,-0.15918468881864101,-0.1016840705415234
1347,1,1,1,1,0.5,0.34430691553279757,0.47424910188419744,0.12994218635139987,1,0.5,0.13582015316933393,1.1230442062951624,0.9872240531258285,1,0.5,-0.20848676236346364,0.648795104410965,0.85728186677442864
1355,1,1,1,0,-0.5,0.31453281873837113,0.24524232745170593,-0.069290491286665201,1,0.5,0.18160517191972758,0.57527023134753108,0.3936650594278035,1,0.5,-0.13292764681864355,0.33002790389582515,0.4629555507144687
1356,1,1,1,1,0.5,0.29569051880389452,0.3049762137234211,0.009285694919526577,1,0.5,0,0.18818674527574331,0.18818674527574331,1,0.5,-0.29569051880389452,-0.11678946844767779,0.17890105035621673
1357,1,1,1,1,0.5,0.33516143821179867,0.52604563580825925,0.19088419759646058,1,0.5,0.087829048628918827,0.23563905956689268,0.14781001093797386,0,-0.5,-0.24733238958287984,-0.29040657624136657,-0.043074186658486724
1358,1,1,1,0,-0.5,0.69669957458972931,0.57664816454052925,-0.12005141004920006,1,0.5,0.25602555368095636,0.82669480610638857,0.57066925242543221,1,0.5,-0.44067402090877295,0.25004664156585932,0.69072066247463226
1359,1,1,1,0,-0.5,0.76175454445183277,0.69821268692612648,-0.063541857525706291,1,0.5,0.093588475370779634,0.43736243892635684,0.34377396355557721,1,0.5,-0.66816606908105314,-0.26085024799976964,0.4073158210812835
1364,1,1,1,0,-0.5,0.25146801955997944,0.15040708187734708,-0.10106093768263236,1,0.5,0,0.039840390207245946,0.039840390207245946,1,0.5,-0.25146801955997944,-0.11056669167010114,0.1409013278898783
1368,1,1,1,1,0.5,0.93851043656468391,1.3459488803055137,0.40743844374082983,0,-0.5,0.59238991932943463,0.074967482825741172,-0.51742243650369346,0,-0.5,-0.34612051723524928,-1.2709813974797726,-0.92486088024452329
1377,1,1,1,1,0.5,0.21048389701172709,0.41270343074575067,0.20221953373402357,0,-0.5,0.078704106679651886,0.028397621819749475,-0.050306484859902412,0,-0.5,-0.13177979033207521,-0.38430580892600119,-0.25252601859392598
1404,5,5,5,0.16,-0.33999999999999997,0.0075793321477249263,0.0046820054994896054,-0.0028973266482353209,0.59999999999999998,0.099999999999999978,0.0055908551439642906,0.058777123526670041,0.053186268382705751,0.83999999999999997,0.33999999999999997,-0.0019884770037606357,0.054095118027180436,0.056083595030941069
1405,5,5,5,0.83999999999999997,0.33999999999999997,0.011023677297635004,0.016572478529997169,0.005548801232362165,0.71999999999999997,0.21999999999999997,0.0058562735561281439,0.090782435843721032,0.084926162287592893,0.68000000000000005,0.18000000000000005,-0.0051674037415068595,0.074209957313723859,0.079377361055230716
1406,5,5,5,0.47999999999999998,-0.020000000000000018,0.024266126623842865,0.023845807183533907,-0.00042031944030895829,0.5,0,0.020979302783962338,0.0098378423834219568,-0.011141460400540381,0.47999999999999998,-0.020000000000000018,-0.0032868238398805262,-0.01400796480011195,-0.010721140960231424
1407,5,5,5,0.52000000000000002,0.020000000000000018,0.029091726048500278,0.029560777219012381,0.00046905117051210254,0.80000000000000004,0.30000000000000004,0.012132001388818026,0.033061013929545878,0.020929012540727852,0.80000000000000004,0.30000000000000004,-0.016959724659682252,0.0035002367105334995,0.020459961370215753
1408,5,5,5,0.40000000000000002,-0.099999999999999978,0.04284307289926801,0.03819242533063516,-0.0046506475686328499,0.59999999999999998,0.099999999999999978,0.033954733907012272,0.070646005426533515,0.036691271519521243,0.68000000000000005,0.18000000000000005,-0.0088883389922557402,0.032453580095898361,0.0413419190881541
1409,2,2,2,0,-0.5,0.019384367478778586,0.01353453955380246,-0.0058498279249761254,0.75,0.25,0.062085094396024942,0.16124908631900325,0.099163991922978312,0.75,0.25,0.042700726917246357,0.14771454676520079,0.10501381984795444
1410,2,1,1,0.5,0,0.027468645625049248,0.02845512650674209,0.00098648088169284165,0.5,0,0,0,0,0.5,0,-0.027468645625049248,-0.02845512650674209,-0.00098648088169284165
1411,2,1,1,0,-0.5,0.038787593482993543,0.037730630487203598,-0.0010569629957899451,0,-0.5,0.13223691262101056,0.04584577726200223,-0.086391135359008331,0,-0.5,0.093449319138017017,0.0081151467747986317,-0.085334172363218386
1412,2,1,1,0.5,0,0.041125097908661701,0.039896043599583209,-0.0012290543090784922,0,-0.5,0.22265169452293776,0,-0.22265169452293776,0,-0.5,0.18152659661427606,-0.039896043599583209,-0.22142264021385927
1413,2,2,2,0.5,0,0.068461311020655558,0.099274258885998279,0.030812947865342721,1,0.5,0,0.25181630655424669,0.25181630655424669,1,0.5,-0.068461311020655558,0.15254204766824841,0.22100335868890397
1414,2,2,2,0,-0.5,0.0163604400731856,0.0081480221269885078,-0.0082124179461970925,1,0.5,0,0.037544487902778201,0.037544487902778201,1,0.5,-0.0163604400731856,0.029396465775789693,0.045756905848975293
1415,2,2,2,0,-0.5,0.035977015504613519,0.026734758634120226,-0.0092422568704932928,0.75,0.25,0.071372662903741002,0.66757124767173082,0.59619858476798981,0.75,0.25,0.035395647399127483,0.64083648903761059,0.60544084163848311
1416,2,2,2,1,0.5,0.053777367866132408,0.09664657962275669,0.042869211756624281,0.75,0.25,0.042640546802431345,0.081212329212576151,0.038571782410144806,0.25,-0.25,-0.011136821063701063,-0.015434250410180539,-0.0042974293464794755
1417,2,2,2,0.5,0,0.054943632101640105,0.055747844278812408,0.0008042121771723032,0.375,-0.125,0.0809502515476197,0.03284017788246274,-0.04811007366515696,0.5,0,0.026006619445979595,-0.022907666396349669,-0.048914285842329264
1418,2,2,2,1,0.5,0.080756107490742579,0.14878305257298052,0.068026945082237944,1,0.5,0,0.53369128779741004,0.53369128779741004,1,0.5,-0.080756107490742579,0.38490823522442952,0.4656643427151721
1419,2,1,1,1,0.5,0.028418500034604222,0.036554061807692051,0.0081355617730878294,1,0.5,0.0197310033836402,0.25630741892382503,0.23657641554018483,1,0.5,-0.0086874966509640217,0.21975335711613297,0.228440853767097
1420,1,1,1,0,-0.5,0.044054707977920771,0.039776736462954432,-0.0042779715149663389,0.5,0,0,0,0,1,0.5,-0.044054707977920771,-0.039776736462954432,0.0042779715149663389
1421,1,1,1,0,-0.5,0.07539146434282884,0.056532164686359465,-0.018859299656469375,1,0.5,0,0.042645212699426338,0.042645212699426338,1,0.5,-0.07539146434282884,-0.013886951986933127,0.061504512355895713
1422,1,1,1,0,-0.5,0.10014790524292039,0.045907966559752822,-0.054239938683167566,1,0.5,0.006267947144806385,0.014447027817368507,0.0081790806725621223,1,0.5,-0.093879958098114002,-0.031460938742384315,0.062419019355729688
1423,2,1,1,0,-0.5,0.21845629048766568,0.079355649882927537,-0.13910064060473815,0.5,0,0.2796961268177256,0.27393363736337051,-0.0057624894543550909,1,0.5,0.061239836330059916,0.19457798748044297,0.13333815115038306
1424,2,2,2,0,-0.5,0.043643283424898982,0.024053046246990561,-0.019590237177908421,1,0.5,0,0.028982561430893838,0.028982561430893838,1,0.5,-0.043643283424898982,0.0049295151839032769,0.048572798608802259
1425,2,2,2,0.25,-0.25,0.068931322311982512,0.062121699564158916,-0.006809622747823596,0.5,0,0.26732219832774717,0.060058331349864602,-0.20726386697788257,0.25,-0.25,0.19839087601576466,-0.0020633682142943144,-0.20045424423005898
1426,2,2,2,0.5,0,0.08488904865225777,0.090132485755020753,0.0052434371027629822,0.5,0,0.1199901228537783,0.15384097071364522,0.033850847859866917,0.5,0,0.035101074201520532,0.063708484958624467,0.028607410757103935
1427,2,2,2,0,-0.5,0.14242470631143078,0.083278610138222575,-0.059146096173208207,0,-0.5,0.29902977147139609,0.030377641145605594,-0.26865213032579049,0,-0.5,0.15660506515996531,-0.052900968992616981,-0.20950603415258229
1428,2,2,2,0.75,0.25,0.16170204652007669,0.22498989039740991,0.063287843877333216,0.5,0,0.16792820789851248,0.1327348961494863,-0.035193311749026179,0.25,-0.25,0.0062261613784357905,-0.092254994247923605,-0.098481155626359396
1429,1,1,1,1,0.5,0.046568669291445985,0.050789119391993154,0.0042204501005471684,1,0.5,0.078684460837393999,0.1641500003170222,0.085465539479628205,1,0.5,0.032115791545948014,0.11336088092502905,0.081245089379081037
1430,1,1,1,1,0.5,0.060901937424205244,0.061905686277896166,0.0010037488536909223,1,0.5,0,1.5824435818940401,1.5824435818940401,1,0.5,-0.060901937424205244,1.5205378956161439,1.5814398330403492
1431,1,1,1,1,0.5,0.084676188183948398,0.10277174739167094,0.018095559207722545,0,-0.5,0.10325282020494342,0.025399940226634499,-0.07785287997830892,0,-0.5,0.018576632020995021,-0.077371807165036444,-0.095948439186031464
1432,1,1,1,1,0.5,0.11118703812826425,0.20158995094243437,0.090402912814170122,1,0.5,0.029102369211614132,0.058768169488757849,0.029665800277143717,0,-0.5,-0.082084668916650116,-0.14282178145367652,-0.060737112537026405
1433,1,1,1,1,0.5,0.20274038257775828,0.4022689574630931,0.19952857488533482,0,-0.5,0.82908850788953714,0.05934861907735467,-0.76973988881218247,0,-0.5,0.62634812531177886,-0.34292033838573843,-0.96926846369751729
1434,2,1,1,0.5,0,0.070507875643670559,0.092182578053325415,0.021674702409654856,0.5,0,0.11378049093764275,0.13096705061616376,0.017186559678521007,0.5,0,0.043272615293972194,0.038784472562838346,-0.0044881427311338484
1435,1,1,1,1,0.5,0.095345843583345413,0.13104040555481333,0.03569456197146792,1,0.5,0,0.1494586504122708,0.1494586504122708,1,0.5,-0.095345843583345413,0.018418244857457466,0.11376408844080288
1436,1,1,1,1,0.5,0.15224366076290607,0.16868622787296772,0.016442567110061646,1,0.5,0,0.18244632845744491,0.18244632845744491,1,0.5,-0.15224366076290607,0.013760100584477186,0.16600376134738326
1437,1,1,1,0,-0.5,0.21076654049102217,0.18156780861318111,-0.029198731877841055,0,-0.5,0.10112032876349986,0.086973610974382609,-0.014146717789117247,1,0.5,-0.10964621172752231,-0.094594197638798505,0.015052014088723809
1438,1,1,1,1,0.5,0.20971273072063923,0.25330186262726784,0.043589131906628609,1,0.5,0.031980684492737055,0.29936994519084692,0.26738926069810987,1,0.5,-0.17773204622790217,0.046068082563579082,0.22380012879148126
1439,1,1,1,1,0.5,0.060814207827206701,0.12709515308961272,0.066280945262406021,0,-0.5,0.0033400412066839635,0,-0.0033400412066839635,0,-0.5,-0.057474166620522738,-0.12709515308961272,-0.069620986469089985
1440,1,1,1,1,0.5,0.1574693430447951,0.19115792191587389,0.033688578871078789,1,0.5,0.019049875380005687,0.083577990299090743,0.064528114919085056,1,0.5,-0.13841946766478941,-0.10757993161678314,0.030839536048006266
1441,1,1,1,1,0.5,0.1754604943562299,0.2507366247009486,0.075276130344718695,1,0.5,0.15341743384487927,1.0446539402473718,0.89123650640249252,1,0.5,-0.022043060511350632,0.7939173155464232,0.81596037605777383
1442,1,1,1,0,-0.5,0.34030198684195057,0.24989411979913712,-0.09040786704281345,0,-0.5,0.13908480358077213,0.027782580815255642,-0.11130222276551649,0,-0.5,-0.20121718326117843,-0.22211153898388147,-0.02089435572270304
1443,1,1,1,0,-0.5,0.43818144057877362,0.36750219692476094,-0.07067924365401268,1,0.5,0.20278805051930249,0.8868812705622986,0.68409322004299611,1,0.5,-0.23539339005947113,0.51937907363753766,0.75477246369700879
1444,1,1,1,0,-0.5,0.14882381237111986,0.097850478661712259,-0.050973333709407598,1,0.5,0.13336655497550964,1.1945975916460156,1.061231036670506,1,0.5,-0.015457257395610213,1.0967471129843034,1.1122043703799136
1445,1,1,1,0,-0.5,0.16393787413835526,0.13331615459173918,-0.030621719546616077,1,0.5,0.086356329993577674,0.23260594625025988,0.1462496162566822,1,0.5,-0.077581544144777581,0.099289791658520699,0.17687133580329828
