registered,arm,seed,unit,t_sub,win_len,d_wmu,d_b,share_unit,routes_same_sign,share_in_unit_interval,d_wmu_ff,d_b_ff,n_ff_intervals,share_unit_ff,frac_db_ff,frac_dwmu_ff,pred,pred_meanrecip,pred_ff
0,LR_933,9,99,91000,91,-1.8469106430186635,-0.42498430281817434,0.18706159965580368,1,1,-0.2741072613413582,-0.12969779433279277,82,0.321189129532474,0.30518255256190674,0.14841392699613584,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,LR_off,0,1,41000,41,-1.010428450641089,-0.11720547849021212,0.103939297552446,1,1,-0.3672106264709525,-0.036664836141476975,37,0.09078252960532443,0.31282527586403625,0.3634207115189279,0.10243597751405373,0.10270591829187903,0.10242214532871974
0,LR_off,0,2,41000,41,-0.27379537360169337,-0.07592542811129643,0.21710297968951586,1,1,-0.15747293892392067,-0.024612703666823055,37,0.13517102895445002,0.32416944203125403,0.5751482826477778,0.10243597751405373,0.10270591829187903,0.10242214532871974
0,LR_off,0,3,31000,31,-0.38304872163060466,-0.06097361917497546,0.13732106151314896,1,1,0.02287081066408536,0.0035303298563774677,28,0.13371883891308414,-0.057899299797942304,-0.059707314951284354,0.10073111291632819,0.10096327641567612,0.10071942446043165
0,LR_off,0,4,111000,111,-1.2865831538426846,-0.25611941901189894,0.16601995972430453,1,1,0.24640267334211963,0.0356639281903285,100,0.12643796889305176,-0.13924726335831492,-0.19151709907453693,0.10395691875439007,0.10484194267978052,0.10395010395010394
0,LR_off,0,5,101000,101,-1.5186573996765595,-0.24740880587700076,0.14009033472188112,1,1,0.22110733446156927,0.08329313835414326,91,0.27363012147674903,-0.33666197958835964,-0.14559395325677815,0.10463610463610462,0.1055628305084958,0.10462776659959759
0,LR_off,0,6,91000,91,-2.0971833531456134,-0.2105653650675876,0.09124276114022505,1,1,0.0733472939954023,-0.004737017627829965,82,-0.06904239246103443,0.022496660959932652,-0.03497419235442004,0.10671357373204339,0.1073951317853757,0.10670136629798309
0,LR_off,0,7,51000,51,-2.2198621319940344,-0.25242187489871526,0.10210067864167743,1,1,-1.3416193592588765,-0.16343940056090922,46,0.10859336852767083,0.6474850906898999,0.6043705777591426,0.10564474365613673,0.10633458553114221,0.10562571756601608
0,LR_off,0,8,21000,21,-0.8735543098410581,-0.01722704047842616,0.01933924691199201,1,1,-0.17823891703415207,-0.017391489317536313,19,0.08889972495518571,1.0095459715971584,0.20403873580176415,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,10,137000,137,-2.7572450846741816,-0.3300368402965663,0.10690207383625758,1,1,-1.9503081596617766,-0.20208890616168373,124,0.0938901605891053,0.612322266750856,0.707339427496791,0.09998175515416895,0.1012847035787599,0.0999194198227236
0,LR_off,0,11,21000,21,-1.6209341294143895,-0.16525563296293377,0.09251851983687744,1,1,0.18962745993186392,-0.002833172347457391,19,-0.015167339344770749,0.01714418018109471,-0.1169865304769494,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,12,11000,11,-1.0514003159294205,-0.1397278135601887,0.11730712263512841,1,1,-0.22582298936445255,-0.06080808243759783,10,0.21214755977186017,0.4351895366301165,0.21478307162655622,0.0975609756097561,0.0975609756097561,0.0975609756097561
0,LR_off,0,13,31000,31,-2.297200617710317,-0.23799319106542782,0.09387573851024655,1,1,-0.7977949630179744,-0.05840476232115588,28,0.0682139465742324,0.24540518180244725,0.347290069864755,0.10073111291632819,0.10096327641567612,0.10071942446043165
0,LR_off,0,16,41000,41,-1.2282599786933464,-0.16313139263621323,0.1172433551031233,1,1,-0.16230677304226726,-0.081450841941171,37,0.33414686120351583,0.49929593945665784,0.13214366327797578,0.10243597751405373,0.10270591829187903,0.10242214532871974
0,LR_off,0,20,71000,71,-2.537012479997969,-0.2966391299342632,0.10468440400171757,1,1,-1.0505091255510068,-0.11084974494806632,64,0.09544831297532573,0.3736855113235776,0.41407329835123546,0.10794374762447738,0.10867980500409219,0.10792580101180438
0,LR_off,0,21,23000,23,-1.7594954225752488,-0.2418448191417646,0.1208414312072585,1,1,-1.1054778883211576,-0.15234085022474453,21,0.12111510629970242,0.6299115720789759,0.6282925628207363,0.10188261351052048,0.10214668539164827,0.10181818181818182
0,LR_off,0,22,81000,81,-2.775301412077006,-0.2287735053656128,0.07615439416549857,1,1,0.3941116066245993,0.03750139659488342,73,0.08688662370029038,-0.16392368746962557,-0.142006776240441,0.10796401199600135,0.10860922514039047,0.10794824399260629
0,LR_off,0,24,121000,121,-3.0166036005142374,-0.42219716638504146,0.1227745353697042,1,1,-1.4868984706102206,-0.20880262601094213,109,0.1231364574965483,0.494561883962327,0.4929048252666511,0.10252065240415166,0.10352350848218618,0.10251587114977662
0,LR_off,0,25,71000,71,-3.345903374528234,-0.21806973544906327,0.06118725610992402,1,1,-1.556972985997242,-0.07517199503609628,64,0.04605717991333321,0.3447153951982253,0.46533710382977583,0.10794374762447738,0.10867980500409219,0.10792580101180438
0,LR_off,0,26,21000,21,-1.0501090948564205,-0.04807651350242281,0.04377813107045683,1,1,0.004179882282068448,0.002905942695753616,19,0.4101064738190586,-0.060444123004201857,-0.003980426702846485,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,27,51000,51,-1.964366310086298,-0.4260625216079319,0.17823685690151156,1,1,-0.7290438647867802,-0.1263498025042269,46,0.1477095369484918,0.2965522572306784,0.3711343760292611,0.10564474365613673,0.10633458553114221,0.10562571756601608
0,LR_off,0,29,21000,21,-2.8186419982025512,-0.16285225315880147,0.0546210186668792,1,1,-1.6897514690728492,-0.14291724707516718,19,0.07798313236641968,0.8775883925646693,0.5994913402093647,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,30,101000,101,-0.8941744910649518,-0.17822017753388764,0.1661889813073624,1,1,-0.5188080272068356,-0.06399338710461122,91,0.10980307448329801,0.3590692591047566,0.5802089328101286,0.10463610463610462,0.1055628305084958,0.10462776659959759
0,LR_off,0,32,161000,161,-3.7256267823805445,-0.4369919212089144,0.1049800503784055,1,1,-0.8685732486830569,-0.1276823912690448,145,0.12816227697861118,0.2921847866565093,0.23313479836218837,0.09875785922404538,0.09997551919771498,0.09875702366763153
0,LR_off,0,34,52000,52,-1.417300136204119,-0.12804008805638922,0.08285559778116838,1,1,-0.5864248590019816,-0.013105903829025267,47,0.021860269133044473,0.10235781643053377,0.41376194358703206,0.1056910569105691,0.10636869173454538,0.10567734682405845
0,LR_off,0,36,71000,71,-2.5004371204078555,-0.4432047938965411,0.15056342000799153,1,1,-0.38851168125398194,-0.030047192386209995,64,0.07178725450231316,0.06779527839047703,0.1553775050302446,0.10794374762447738,0.10867980500409219,0.10792580101180438
0,LR_off,0,37,71000,71,-0.8866146669136015,-0.18631093701469936,0.17364758221125437,1,1,-0.5784050133469658,-0.02556198674083586,64,0.042323482470267064,0.137200677267911,0.6523747406079512,0.10794374762447738,0.10867980500409219,0.10792580101180438
0,LR_off,0,38,21000,21,-1.3438546169975574,-0.04989439359912584,0.03579869346616817,1,1,-0.4568801625832366,-0.04843686084819465,19,0.09585440149883902,0.9707876447473905,0.33997737315067544,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,40,55000,55,-2.7210865776276236,-0.2215474363528891,0.07528881787551997,1,1,-1.1240161365848147,-0.09382966774475676,50,0.07704560578291793,0.4235195373477549,0.4130762122110745,0.10582010582010583,0.10646356899128516,0.10582010582010583
0,LR_off,0,41,21000,21,-0.9387048210433164,-0.0234529548645801,0.024375373199525187,1,1,0.24076462102784402,0.019959257763080385,19,0.07655324036923292,-0.8510338197607636,-0.2564859747500263,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,43,116000,116,-2.8924275229230503,-0.2739258890146523,0.0865114702553114,1,1,-1.2511851663252482,-0.12059164020509083,105,0.08790908231646338,0.44023454898284686,0.4325726941848543,0.10320284697508897,0.10415431105086276,0.10311809477043948
0,LR_off,0,45,91000,91,-3.953346324611374,-0.36704233103673545,0.08495585936623906,1,1,-1.8651181257837453,-0.14981210296250502,82,0.07435101266792876,0.408160286415332,0.47178212396230984,0.10671357373204339,0.1073951317853757,0.10670136629798309
0,LR_off,0,46,75000,75,-1.8895682873210875,-0.09659665803316209,0.048634761306762087,1,1,-0.595733725067805,-0.06774584116161086,68,0.10210689915683993,0.7013269665949872,0.31527504407496126,0.10795250089960418,0.10864931450297305,0.10793650793650793
0,LR_off,0,47,21000,21,-2.173422159714537,-0.09524096102729196,0.04198109457350775,1,1,-0.6977229836759937,-0.03513465422282547,19,0.04794199092140222,0.36890276876518907,0.3210250620466824,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,48,51000,51,-1.6072224956721968,-0.1209287836348345,0.06997580887902681,1,1,-0.4384490466702893,-0.055646529128377975,46,0.11262300626438451,0.4601595042617178,0.2727992221680014,0.10564474365613673,0.10633458553114221,0.10562571756601608
0,LR_off,0,50,21000,21,-1.671304289531589,-0.11610971734251763,0.06495961030627394,1,1,-0.4131608924421126,-0.04535663980205207,19,0.09892018649768718,0.3906360366742806,0.24720865914722678,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,51,31000,31,-2.6674715005919154,-0.36368042857663596,0.11998093037731498,1,1,-0.670179764543601,-0.17186092619134907,28,0.20410050022801796,0.4725602828394544,0.2512415837975728,0.10073111291632819,0.10096327641567612,0.10071942446043165
0,LR_off,0,55,111000,111,-2.3168032702491814,-0.06927608656081752,0.02903343778701234,1,1,0.4386579311251966,0.08903976854937343,100,0.1687325311523701,-1.2852886612064232,-0.18933758284880925,0.10395691875439007,0.10484194267978052,0.10395010395010394
0,LR_off,0,57,41000,41,-2.0508390681241764,-0.23048698997845207,0.10103202440520377,1,1,-0.6982190431754898,-0.08948997258667535,37,0.11360790697575977,0.38826474585416576,0.3404553063318244,0.10243597751405373,0.10270591829187903,0.10242214532871974
0,LR_off,0,58,31000,31,-2.5713588273485044,-0.33342234073992927,0.11478397904904708,1,1,-1.4644947133902377,-0.15148995940421717,28,0.09374467589612215,0.45434855705238997,0.5695411693670049,0.10073111291632819,0.10096327641567612,0.10071942446043165
0,LR_off,0,59,81000,81,-1.2808475162769781,-0.14288361564842944,0.10035856661727857,1,1,-0.44024307509290383,-0.0022084643720687858,73,0.00499142657462405,0.01545638638864512,0.3437123228942601,0.10796401199600135,0.10860922514039047,0.10794824399260629
0,LR_off,0,60,91000,91,-1.461295253693919,-0.08944600770243749,0.05767951748565478,1,1,-0.6861092115266398,-0.044070030804502225,82,0.06035508577839867,0.49269980781155953,0.46952127558908185,0.10671357373204339,0.1073951317853757,0.10670136629798309
0,LR_off,0,61,31000,31,-0.9546049889765911,-0.13001448339261312,0.11987105773475937,1,1,-0.15404918783903587,-0.06581699865159467,28,0.29935025345245353,0.5062282057672208,0.1613747986004015,0.10073111291632819,0.10096327641567612,0.10071942446043165
0,LR_off,0,62,131000,131,-2.6151312311587347,-0.3269731343242199,0.11113580407286007,1,1,-0.5345855062877609,-0.04904428514208681,118,0.08403321054247781,0.14999484665139334,0.20442014531366068,0.10055651506428707,0.10185245081646392,0.10055389859394974
0,LR_off,0,63,11000,11,-0.6026264286787537,-0.004437413176471172,0.007309631822099899,1,1,-0.07568561006337404,-0.006433839608517289,10,0.07834732982531821,1.4499077170978618,0.12559291538094872,0.0975609756097561,0.0975609756097561,0.0975609756097561
0,LR_off,0,64,11000,11,-0.23114306872592394,0.01595403787127503,-0.07413964274996576,0,0,0.15930097050002345,0.01602264314278745,10,0.09138896244421811,1.0043001823153463,-0.6891877458324883,0.0975609756097561,0.0975609756097561,0.0975609756097561
0,LR_off,0,66,51000,51,-1.857717342523138,-0.12374653196708252,0.062452075740679,1,1,-1.133740596460917,-0.11194999791077187,46,0.08986982675841594,0.9046718007463141,0.610286920679267,0.10564474365613673,0.10633458553114221,0.10562571756601608
0,LR_off,0,69,41000,41,-2.397521010477618,-0.23232867384587053,0.08834294797561235,1,1,-0.7698489692632453,-0.1058668067183563,37,0.12089174321393122,0.4556768863949593,0.3211020741419409,0.10243597751405373,0.10270591829187903,0.10242214532871974
0,LR_off,0,70,131000,131,-1.7051789610392731,-0.28728923103132686,0.14418761221616894,1,1,-0.48404751836125515,-0.11023301344226333,118,0.18548986134162757,0.38370047163460574,0.28386904214806735,0.10055651506428707,0.10185245081646392,0.10055389859394974
0,LR_off,0,74,111000,111,-3.0194040016685832,-0.45801005258688576,0.13170995614583145,1,1,-0.6978130627850073,-0.16348796334328686,100,0.18981512663254935,0.3569527839397646,0.23110953764364817,0.10395691875439007,0.10484194267978052,0.10395010395010394
0,LR_off,0,75,122000,122,-3.2448685062024474,-0.20149629681824877,0.05846632853307919,1,1,-0.8019234001458928,0.03497327142388862,110,-0.045600450556238646,-0.17356781229302087,0.24713586963941545,0.10230607966457023,0.10334407524103074,0.10227801022780102
0,LR_off,0,76,11000,11,-1.129536146380753,-0.20618481439062641,0.15436219124056763,1,1,-0.624487815763134,-0.09452603852632624,10,0.13146622691956086,0.45845296030018196,0.5528710327368547,0.0975609756097561,0.0975609756097561,0.0975609756097561
0,LR_off,0,77,41000,41,-0.5258980540368832,-0.0015365417285816002,0.002913236524334586,1,1,0.11530098869870464,0.04087352972737324,37,0.2617170210562866,-26.600989069853686,-0.2192458934077329,0.10243597751405373,0.10270591829187903,0.10242214532871974
0,LR_off,0,78,111000,111,-1.4656899528895053,-0.27196336813524624,0.156511868532476,1,1,-0.40233261060474224,-0.06132643368790243,100,0.13226622977119243,0.225495198520284,0.27450049023776935,0.10395691875439007,0.10484194267978052,0.10395010395010394
0,LR_off,0,79,51000,51,-2.086783357680538,-0.3742162584606952,0.15205864153991783,1,1,-1.1454635618963467,-0.14671697612245183,46,0.11354216520502756,0.3920646759869784,0.5489135025350838,0.10564474365613673,0.10633458553114221,0.10562571756601608
0,LR_off,0,80,71000,71,-1.74823427475555,-0.3562346345356815,0.16927531357812195,1,1,0.23414097931600608,-0.01772861030032481,64,-0.08192050380928176,0.04976666663372693,-0.13392997877744117,0.10794374762447738,0.10867980500409219,0.10792580101180438
0,LR_off,0,82,62000,62,-1.750664489298103,-0.2701297993369902,0.13367506077001248,1,1,-0.596689096359762,-0.07248236257409024,56,0.10831657807039727,0.2683242010025988,0.34083577978953217,0.10625535561268211,0.10686059781260408,0.10626185958254271
0,LR_off,0,83,11000,11,-0.7743113318654729,-0.1190779519456715,0.13328786689458844,1,1,-0.27456959322009666,-0.05825928329899144,10,0.1750427544277403,0.4892533197545406,0.3545984437017122,0.0975609756097561,0.0975609756097561,0.0975609756097561
0,LR_off,0,85,31000,31,-1.6275810679048561,-0.16321194690721086,0.09113948153541294,1,1,-0.7841843160752013,-0.09129260464507016,28,0.10427756858508846,0.5593500131272362,0.4818096815814293,0.10073111291632819,0.10096327641567612,0.10071942446043165
0,LR_off,0,87,21000,21,-0.6316000137312683,-0.005823080213301912,0.009135345532065525,1,1,-0.055375564021573176,-0.004193001584500866,19,0.07038950060052004,0.720065915444993,0.08767505195960025,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,89,21000,21,-1.153622962800755,-0.13761959374147104,0.10657919617364363,1,1,0.04897231660986279,-0.043408565049495085,19,-7.8020315210886695,0.3154243074648324,-0.04245088576511016,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,90,21000,21,-0.8710701210788585,-0.06397429002024069,0.06841845078250564,1,1,-0.19599170099277563,-0.03053847207112481,19,0.134809732664224,0.47735538857035864,0.2250010604772338,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,91,141000,141,-2.4598814522577754,-0.2407228268944941,0.0891366531382591,1,1,0.13713620572990082,0.10229002201018111,127,0.427229810934606,-0.42492863402195585,-0.05574911165090165,0.0996290408055114,0.10093304926131674,0.09962737791723868
0,LR_off,0,92,43000,43,-0.3366051112778088,-0.12910445702972773,0.2772209673486291,1,1,-0.15765639821321864,-0.02853358289192162,39,0.1532498296769733,0.22101160214284044,0.4683719674211982,0.10317936412717457,0.10356667191607634,0.10324288550628723
0,LR_off,0,93,21000,21,-0.4482894481291382,-0.022045858199938317,0.04687264150336533,1,1,-0.17295151878666104,-0.017224941508316105,19,0.09057346782876809,0.7813232468475325,0.3858032338446635,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,94,12000,12,-0.529176610291465,-0.05937041757457617,0.10087625077275802,1,1,-0.28095018575215036,-0.04006613496848599,11,0.12481027406501691,0.6748501460034073,0.5309195083233288,0.0983606557377049,0.0984399033179521,0.09843400447427292
0,LR_off,0,95,21000,21,-1.4230959114113197,-0.12436822269056069,0.08036905020919384,1,1,-0.5570728487764791,-0.06251545245344525,19,0.10089837450020907,0.5026641942852984,0.39145137324160817,0.1023142509135201,0.10258341965659037,0.10228802153432032
0,LR_off,0,96,1000,1,-0.014565444380556514,-0.0017208931968187846,0.10566483647062677,1,1,-0.014565444380556514,-0.0017208931968187846,1,0.10566483647062677,1.0,1.0,0.0975609756097561,0.0975609756097561,0.0975609756097561
0,LR_off,0,97,3000,3,-0.13628464447731758,-0.01422031011048297,0.09448399987514844,1,1,-0.13628464447731758,-0.01422031011048297,3,0.09448399987514844,1.0,1.0,0.0975609756097561,0.09756097560975611,0.0975609756097561
